image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
Col-0_WL+FR001_convert.rsml, root_12, b6033209-431e-4076-a8a7-b6b7db0ad43f, 0.12746494, 0.12679489, 0.0069970693, 3.0979296E-5, 223.59495780174834, 0.016790817, 1, Lateral root, Col-0_WL+FR06, 5b614cf3-b752-4580-a415-a09a991c0a3e, 1.1799299, 57.48548118709026, 0, 0.0, null, null, null, null
Col-0_WL+FR001_convert.rsml, root_14, 38bb021c-2a0f-4593-95cd-8bb2367fdc54, 0.026334222, 0.026334222, 0.0014774546, 6.4505393E-6, 209.23447141141818, 0.016471507, 1, Lateral root, Col-0_WL+FR06, 5b614cf3-b752-4580-a415-a09a991c0a3e, 1.5286329, 65.0398889751778, 0, 0.0, null, null, null, null
Col-0_WL+FR001_convert.rsml, root_13, 41e0b7da-3767-476b-ba1e-499eab5f16ff, 0.07800588, 0.07636201, 0.0056075095, 3.2752203E-5, 237.52236921756466, 0.02387849, 1, Lateral root, Col-0_WL+FR06, 5b614cf3-b752-4580-a415-a09a991c0a3e, 1.5540345, 30.311641876086227, 0, 0.0, null, null, null, null
Col-0_WL+FR001_convert.rsml, root_14, e48ac731-be01-4383-bfea-8746e6f85b02, 0.018438883, 0.018438883, 0.0010570483, 4.1621765E-6, 330.8359218846586, 0.01579444, 1, Lateral root, Col-0_WL+FR06, 5b614cf3-b752-4580-a415-a09a991c0a3e, 1.7555763, 54.90097858629245, 0, 0.0, null, null, null, null
Col-0_WL+FR001_convert.rsml, Col-0_WL+FR05, 5ee4420f-ccaa-446d-99bc-bbbe99d90a5e, 3.0428436, 3.0042052, 0.2156259, 0.001233069, 265.01164032481825, 0.022327777, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 2, 5.7540965, 2574267f-4d14-4599-8725-13bda360d990, 0.20490731, ed2e3ef4-5ed7-42f4-b018-6921f803936e, 0.55248576
Col-0_WL+FR001_convert.rsml, root_7, 2574267f-4d14-4599-8725-13bda360d990, 0.44468242, 0.44342422, 0.0276486, 1.5946376E-4, 270.4665299243139, 0.020375174, 1, Lateral root, Col-0_WL+FR05, 5ee4420f-ccaa-446d-99bc-bbbe99d90a5e, 0.20490731, 13.486836893593818, 0, 0.0, null, null, null, null
Col-0_WL+FR001_convert.rsml, root_7, ed2e3ef4-5ed7-42f4-b018-6921f803936e, 0.2042092, 0.19606853, 0.012039439, 5.628872E-5, 231.5864976967167, 0.019605218, 1, Lateral root, Col-0_WL+FR05, 5ee4420f-ccaa-446d-99bc-bbbe99d90a5e, 0.55248576, 54.161296419936754, 0, 0.0, null, null, null, null
Col-0_WL+FR001_convert.rsml, Col-0_WL+FR04, 99a4cdde-1ba4-4a90-9942-8640de13aa15, 3.9852002, 3.885974, 0.2893944, 0.0016930158, 266.8824837799981, 0.023048924, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 0, 0.0, null, null, null, null
Col-0_WL+FR001_convert.rsml, Col-0_WL+FR03, 216d7d63-0b43-4b7c-93fb-3f161239cffb, 4.092059, 4.0029616, 0.2965273, 0.0017168907, 271.16397420084223, 0.023060028, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 2, 9.525246, 99c9d957-4a08-4062-83b4-c29717683c8a, 0.19203597, 04a9aceb-124e-4cc5-9d8e-f0b4599f92b1, 0.4020043
Col-0_WL+FR001_convert.rsml, lat_1, 99c9d957-4a08-4062-83b4-c29717683c8a, 0.5909916, 0.56554973, 0.035980757, 1.7566631E-4, 247.8120218814322, 0.018951256, 1, Lateral root, Col-0_WL+FR03, 216d7d63-0b43-4b7c-93fb-3f161239cffb, 0.19203597, 53.26942397849483, 0, 0.0, null, null, null, null
Col-0_WL+FR001_convert.rsml, root_5, 04a9aceb-124e-4cc5-9d8e-f0b4599f92b1, 0.024100026, 0.024100026, 0.001156695, 4.4370613E-6, 310.82729252245645, 0.013756875, 1, Lateral root, Col-0_WL+FR03, 216d7d63-0b43-4b7c-93fb-3f161239cffb, 0.4020043, 56.95998009272782, 0, 0.0, null, null, null, null
Col-0_WL+FR001_convert.rsml, Col-0_WL+FR02, 51c53e84-f829-486f-b124-02cb387efe8d, 4.1508017, 4.100625, 0.30458298, 0.0017922758, 270.6716814862244, 0.023279473, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 3, 3.4845245, 53975a90-18f5-425f-ab65-da04490987a0, 0.7480736, 5e96bcce-27a8-4021-9def-e73069474911, 1.6090232
Col-0_WL+FR001_convert.rsml, root_4, 53975a90-18f5-425f-ab65-da04490987a0, 0.012981149, 0.012981149, 6.832178E-4, 2.1345031E-6, 342.3307204464399, 0.013263085, 1, Lateral root, Col-0_WL+FR02, 51c53e84-f829-486f-b124-02cb387efe8d, 0.7480736, 75.8736208479502, 0, 0.0, null, null, null, null
Col-0_WL+FR001_convert.rsml, root_4, 6fe5f3fb-ba25-4bdf-a693-d66a136dab44, 0.013316622, 0.013316622, 6.8176625E-4, 2.2274012E-6, 353.35262403084613, 0.013748998, 1, Lateral root, Col-0_WL+FR02, 51c53e84-f829-486f-b124-02cb387efe8d, 0.8627611, 89.33764490971618, 0, 0.0, null, null, null, null
Col-0_WL+FR001_convert.rsml, root_4, 5e96bcce-27a8-4021-9def-e73069474911, 0.02321211, 0.02321211, 0.0015775432, 7.839635E-6, 211.78215929258963, 0.019973386, 1, Lateral root, Col-0_WL+FR02, 51c53e84-f829-486f-b124-02cb387efe8d, 1.6090232, 66.7741286469574, 0, 0.0, null, null, null, null
Col-0_WL+FR001_convert.rsml, Col-0_WL+FR01, ed95fcc8-b830-4187-9a51-5846c0645ffc, 3.9322228, 3.8862228, 0.28837004, 0.0017018862, 271.4337939938144, 0.022985712, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 3, 5.5440726, 7a0a173c-1eec-4d26-9602-d2cd0ef3efa6, 0.22632872, 8738e65d-e916-48a0-b32c-c06114de2baf, 0.7674471
Col-0_WL+FR001_convert.rsml, root_1, 7a0a173c-1eec-4d26-9602-d2cd0ef3efa6, 0.06375568, 0.06334929, 0.0038109592, 1.8327075E-5, 219.9056857630793, 0.0194844, 1, Lateral root, Col-0_WL+FR01, ed95fcc8-b830-4187-9a51-5846c0645ffc, 0.22632872, 51.16334880829974, 0, 0.0, null, null, null, null
Col-0_WL+FR001_convert.rsml, root_2, 0b916fb2-5826-4cda-9792-4287db483fd2, 0.015003538, 0.015003536, 7.2032725E-4, 2.3329044E-6, 333.90005402935304, 0.013031388, 1, Lateral root, Col-0_WL+FR01, ed95fcc8-b830-4187-9a51-5846c0645ffc, 0.5286827, 63.559527434847574, 0, 0.0, null, null, null, null
Col-0_WL+FR001_convert.rsml, root_2, 8738e65d-e916-48a0-b32c-c06114de2baf, 0.08104611, 0.080121644, 0.0053221337, 2.8604636E-5, 333.0448323829974, 0.022154154, 1, Lateral root, Col-0_WL+FR01, ed95fcc8-b830-4187-9a51-5846c0645ffc, 0.7674471, 69.58449194322918, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, Col-0_WL+FR20, b4bc24d5-7da3-47ff-a481-4ed82d703974, 4.05756, 3.9700372, 0.29238227, 0.0017020309, 279.6356763944625, 0.022672633, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 8, 4.3392773, 66abd5c5-5aa7-457c-a50e-cd9cc0783e3e, 0.17268507, 91b2e156-02d4-419f-9bb7-0787f2f51c76, 2.01631
Col-0_WL+FR002_convert.rsml, root_1, 66abd5c5-5aa7-457c-a50e-cd9cc0783e3e, 0.017618421, 0.017618421, 0.0011231115, 5.236363E-6, 14.076195134054, 0.019111592, 1, Lateral root, Col-0_WL+FR20, b4bc24d5-7da3-47ff-a481-4ed82d703974, 0.17268507, 76.85465457881747, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, root_1, 844d1d00-9291-4642-9324-1a5ff63ff3ae, 0.1805969, 0.17699534, 0.01077459, 5.1184816E-5, 223.86249631153774, 0.018747153, 1, Lateral root, Col-0_WL+FR20, b4bc24d5-7da3-47ff-a481-4ed82d703974, 0.44844088, 66.6446419206723, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, root_2, 6a39a7aa-3037-4126-848c-a045816a09c5, 0.47509676, 0.45571494, 0.026877698, 1.2250963E-4, 281.7648376040522, 0.017619645, 1, Lateral root, Col-0_WL+FR20, b4bc24d5-7da3-47ff-a481-4ed82d703974, 0.6399252, 3.480172627418257, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, root_2, 5467b867-bc15-4408-91ac-6797792ca330, 0.12098965, 0.036921475, 0.006201948, 2.6377671E-5, 269.22127715559384, 0.017101986, 1, Lateral root, Col-0_WL+FR20, b4bc24d5-7da3-47ff-a481-4ed82d703974, 1.0992253, 1.9191738737468629, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, root_2, 3409cdf6-2d89-45d8-8f17-d5c01c712d47, 0.017215611, 0.017215613, 0.0010914211, 4.3519553E-6, 327.7926354773111, 0.01654165, 1, Lateral root, Col-0_WL+FR20, b4bc24d5-7da3-47ff-a481-4ed82d703974, 1.2005744, 66.43457262255939, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, root_2, 8ad0d221-b957-48b7-ab65-0cbbee4c6481, 0.019117834, 0.019117834, 0.0016812606, 8.401247E-6, 215.79873399628568, 0.022004066, 1, Lateral root, Col-0_WL+FR20, b4bc24d5-7da3-47ff-a481-4ed82d703974, 1.6126416, 78.41010721888281, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, root_2, 2657fc04-c2d2-4d80-825c-8588841aed5f, 0.023845667, 0.023845667, 0.0018021693, 9.070785E-6, 357.4363121733267, 0.019971684, 1, Lateral root, Col-0_WL+FR20, b4bc24d5-7da3-47ff-a481-4ed82d703974, 1.8787233, 87.77905038263263, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, root_2, 91b2e156-02d4-419f-9bb7-0787f2f51c76, 0.017254522, 0.017254522, 0.0011000407, 4.4280514E-6, 198.68348204952764, 0.016735144, 1, Lateral root, Col-0_WL+FR20, b4bc24d5-7da3-47ff-a481-4ed82d703974, 2.01631, 89.29494256702526, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, Col-0_WL+FR19, 233c39d9-afa1-4924-b7f2-7d4c278edc9e, 4.4229465, 4.28955, 0.31902146, 0.0018456774, 266.66943651940704, 0.022736274, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 7, 7.207863, 073cec58-6882-41c2-aa94-dbe2091ede87, 0.0, 8310bccb-5eee-44e8-8c0e-033a5b6480a4, 0.97116166
Col-0_WL+FR002_convert.rsml, lat_1, a40c6eaa-0fe3-4bdc-a6b1-353a1e0a2b37, 0.046365805, 0.046173085, 0.0025657401, 1.1326642E-5, 322.5128992488912, 0.017994218, 1, Lateral root, Col-0_WL+FR19, 233c39d9-afa1-4924-b7f2-7d4c278edc9e, 0.63344467, 69.1093839845631, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, lat_2, 8310bccb-5eee-44e8-8c0e-033a5b6480a4, 0.03861683, 0.03716023, 0.0017748858, 6.492241E-6, 235.6059000987291, 0.014593026, 1, Lateral root, Col-0_WL+FR19, 233c39d9-afa1-4924-b7f2-7d4c278edc9e, 0.97116166, 35.93922597855649, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, lat_3, bcf5677e-83b4-4f59-8a71-40e3bb35b0df, 0.24580415, 0.24022774, 0.015525093, 7.80314E-5, 93.49467562350436, 0.020104587, 1, Lateral root, Col-0_WL+FR19, 233c39d9-afa1-4924-b7f2-7d4c278edc9e, 0.016364632, 173.9996701627218, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, lat_4, 512d74a7-c097-42c5-9cb0-1d3e0ab33e79, 0.2866214, 0.2858176, 0.029365141, 2.4323958E-4, 91.8690291293388, 0.03139247, 1, Lateral root, Col-0_WL+FR19, 233c39d9-afa1-4924-b7f2-7d4c278edc9e, 0.03081635, 177.6795848422279, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, lat_5, 073cec58-6882-41c2-aa94-dbe2091ede87, 0.17340936, 0.17270474, 0.019277485, 1.709925E-4, 91.21302361050492, 0.03522674, 1, Lateral root, Col-0_WL+FR19, 233c39d9-afa1-4924-b7f2-7d4c278edc9e, 0.0, 174.7189437238375, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, lat_6, 5470d9e6-3bde-4252-bba5-e45549572924, 0.3995727, 0.35862333, 0.023708662, 1.1248384E-4, 246.55084111156768, 0.018270256, 1, Lateral root, Col-0_WL+FR19, 233c39d9-afa1-4924-b7f2-7d4c278edc9e, 0.2974715, 36.22078003652276, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, lat_8, c52de0f0-a6e8-425a-8e31-43caf12e6ebb, 0.062004946, 0.05944205, 0.0025537265, 8.451403E-6, 235.59726673961822, 0.013052644, 1, Lateral root, Col-0_WL+FR19, 233c39d9-afa1-4924-b7f2-7d4c278edc9e, 0.9661095, 35.94785933766739, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, Col-0_WL+FR18, 5592c48d-492f-4ea6-9006-872e15ac1f4a, 4.48968, 4.4030056, 0.3244605, 0.0018746011, 270.8809038408802, 0.0229903, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 6, 3.324796, 05c06e1c-4a6d-4657-b505-244b2bd931c0, 0.25847828, 05cca816-2e14-4051-8c8a-f50d4f1863d4, 2.0631003
Col-0_WL+FR002_convert.rsml, lat_1, 05c06e1c-4a6d-4657-b505-244b2bd931c0, 0.35428533, 0.3477267, 0.021280294, 1.0388384E-4, 296.28265057172445, 0.018225323, 1, Lateral root, Col-0_WL+FR18, 5592c48d-492f-4ea6-9006-872e15ac1f4a, 0.25847828, 36.620660291670326, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, lat_2, 6ea35f55-344c-4ac0-9aa4-d0fd552e1af9, 0.105487175, 0.095816106, 0.004691629, 1.7656854E-5, 297.84088992897114, 0.0138666555, 1, Lateral root, Col-0_WL+FR18, 5592c48d-492f-4ea6-9006-872e15ac1f4a, 0.604209, 46.91987522037587, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, lat_3, 047158f4-8838-4773-ab0f-4ac9d47180c0, 0.3758453, 0.36054426, 0.018942453, 7.6274024E-5, 293.3515158705485, 0.016241804, 1, Lateral root, Col-0_WL+FR18, 5592c48d-492f-4ea6-9006-872e15ac1f4a, 0.9003288, 51.716635112205786, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, lat_4, 4218af9a-480f-4478-adb3-bd250a471be6, 0.08614293, 0.08535348, 0.0048618894, 2.1860145E-5, 214.7243862209777, 0.017778296, 1, Lateral root, Col-0_WL+FR18, 5592c48d-492f-4ea6-9006-872e15ac1f4a, 1.4805784, 76.68495169869934, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, lat_5, e1c0bf9e-98ba-41dd-b4c5-b0346becdb97, 0.0449361, 0.044934504, 0.0024894313, 1.1254119E-5, 333.35503225434275, 0.017407365, 1, Lateral root, Col-0_WL+FR18, 5592c48d-492f-4ea6-9006-872e15ac1f4a, 1.5822991, 54.28208148521926, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, root_9, 05cca816-2e14-4051-8c8a-f50d4f1863d4, 0.019739868, 0.019739868, 0.0010033061, 3.71479E-6, 332.09057299367663, 0.01401183, 1, Lateral root, Col-0_WL+FR18, 5592c48d-492f-4ea6-9006-872e15ac1f4a, 2.0631003, 74.1895147646785, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, Col-0_WL+FR17, 7c53f154-926c-40ed-b8d5-e62ab083df57, 4.694477, 4.562496, 0.33677715, 0.001933881, 275.1001575780072, 0.02268066, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 10, 4.9812155, 29f86b8c-5dad-4370-a66c-dc146fcd4ea6, 0.28512278, bb97f1e5-b3b8-4d89-9cec-4d80e309bb2b, 2.292665
Col-0_WL+FR002_convert.rsml, lat_1, fcdfb9cd-533c-4a1a-b902-a34e5a46fefd, 0.40323046, 0.3984485, 0.022581242, 1.1106182E-4, 275.37322854102433, 0.0180795, 1, Lateral root, Col-0_WL+FR17, 7c53f154-926c-40ed-b8d5-e62ab083df57, 0.3808151, 25.062504895148027, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, lat_2, fa6437e8-b6e0-4b70-a9f9-1e4c6895b856, 0.09711003, 0.096302, 0.0050301193, 2.0724885E-5, 220.7803461278128, 0.016784238, 1, Lateral root, Col-0_WL+FR17, 7c53f154-926c-40ed-b8d5-e62ab083df57, 0.59080064, 51.162843374301154, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, lat_3, 7dbde8a3-c09d-45ff-9916-85b6f2efdbf9, 0.4057814, 0.39325044, 0.025032634, 1.2361348E-4, 236.25449486231352, 0.018514585, 1, Lateral root, Col-0_WL+FR17, 7c53f154-926c-40ed-b8d5-e62ab083df57, 0.7949751, 67.0424184775555, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, lat_5, 2eff769f-ff99-49d5-a55d-b548079448bc, 0.14019848, 0.13810578, 0.008172597, 3.80713E-5, 204.02747669765898, 0.018164633, 1, Lateral root, Col-0_WL+FR17, 7c53f154-926c-40ed-b8d5-e62ab083df57, 1.4954259, 80.90390490750285, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, root_6, 29f86b8c-5dad-4370-a66c-dc146fcd4ea6, 0.64926493, 0.55789787, 0.041898828, 2.1638717E-4, 253.10315086538762, 0.020534247, 1, Lateral root, Col-0_WL+FR17, 7c53f154-926c-40ed-b8d5-e62ab083df57, 0.28512278, 54.37941168089194, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, root_7, 91f0956a-02a2-454f-9dfc-d6e4c07b3968, 0.07007903, 0.06883062, 0.0034622324, 1.3501947E-5, 243.13664811153174, 0.016027642, 1, Lateral root, Col-0_WL+FR17, 7c53f154-926c-40ed-b8d5-e62ab083df57, 1.0065625, 44.26309555778099, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, root_8, 578fe0ea-06d6-404c-8aed-3ec34a8edda7, 0.0260978, 0.0260978, 0.0022758478, 1.4435285E-5, 206.1733582103369, 0.02589066, 1, Lateral root, Col-0_WL+FR17, 7c53f154-926c-40ed-b8d5-e62ab083df57, 1.7125771, 87.90917914669971, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, root_8, 6193c60e-10e9-4269-96f8-594b5aea70e1, 0.031324215, 0.031324215, 0.0022033174, 1.2047292E-5, 352.6353448849681, 0.021480972, 1, Lateral root, Col-0_WL+FR17, 7c53f154-926c-40ed-b8d5-e62ab083df57, 1.7615027, 63.2728507350038, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, root_8, 94f65486-9f5e-4b10-8de6-283131147199, 0.01380194, 0.01380194, 0.0010407739, 4.3248415E-6, 208.65599536985314, 0.019004641, 1, Lateral root, Col-0_WL+FR17, 7c53f154-926c-40ed-b8d5-e62ab083df57, 2.1235192, 85.65620026783598, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, root_8, bb97f1e5-b3b8-4d89-9cec-4d80e309bb2b, 0.014484571, 0.014484571, 8.184396E-4, 2.953186E-6, 2.4373489498942305, 0.015232409, 1, Lateral root, Col-0_WL+FR17, 7c53f154-926c-40ed-b8d5-e62ab083df57, 2.292665, 84.44832229425425, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, Col-0_WL+FR16, 63288301-dc46-4945-b70e-ea7255be3225, 4.5267525, 4.3892674, 0.32897246, 0.0019140266, 274.5315033484686, 0.0229492, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 12, 5.662097, bcfae74f-36ac-4d46-b281-6ae398f3f87e, 0.0, d6088638-01cc-4c91-b70e-1e6163253524, 2.1193562
Col-0_WL+FR002_convert.rsml, lat_1, ec4ee61b-0b50-4f8e-8792-0950cd8bda91, 0.05828097, 0.058007643, 0.0027630974, 1.051468E-5, 295.5769554266787, 0.014827978, 1, Lateral root, Col-0_WL+FR16, 63288301-dc46-4945-b70e-ea7255be3225, 0.33106774, 13.134207887124399, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, lat_2, 123bc792-5d79-420d-88e4-483c01718b13, 0.07711994, 0.04978235, 0.00281725, 8.30699E-6, 238.88835241005384, 0.012908155, 1, Lateral root, Col-0_WL+FR16, 63288301-dc46-4945-b70e-ea7255be3225, 0.87107223, 36.92627027589337, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, lat_3, 0e4aa257-cb13-4a70-8f29-9c975bd77731, 0.15647517, 0.1476605, 0.0062657483, 2.065331E-5, 320.64312130322185, 0.012770922, 1, Lateral root, Col-0_WL+FR16, 63288301-dc46-4945-b70e-ea7255be3225, 1.0379313, 54.00045912536129, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, root_3, bcfae74f-36ac-4d46-b281-6ae398f3f87e, 0.027052911, 0.027052911, 0.0023514358, 1.5005587E-5, 235.63261979876222, 0.025932696, 1, Lateral root, Col-0_WL+FR16, 63288301-dc46-4945-b70e-ea7255be3225, 0.0, 74.92509881753219, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, root_3, 36181922-bfde-4bb1-a545-9b2eef349507, 0.015660755, 0.015660755, 6.9425645E-4, 2.1760266E-6, 352.8996185643342, 0.012268271, 1, Lateral root, Col-0_WL+FR16, 63288301-dc46-4945-b70e-ea7255be3225, 0.12212725, 79.00009895938852, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, root_3, 7f1da749-b382-49a6-b645-9992d158e39b, 0.057702873, 0.057702873, 0.0030692662, 1.462591E-5, 340.25458882556615, 0.01657703, 1, Lateral root, Col-0_WL+FR16, 63288301-dc46-4945-b70e-ea7255be3225, 0.46059957, 75.00889157826991, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, root_3, ae3a5d6f-ca80-4ea6-8ca1-405eddbc7235, 0.08707158, 0.08231815, 0.005240777, 2.5315167E-5, 302.1144300096214, 0.020838922, 1, Lateral root, Col-0_WL+FR16, 63288301-dc46-4945-b70e-ea7255be3225, 1.2041596, 27.098147154621948, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, root_3, 9e1b29ee-52ae-4560-b719-fea66cc986d4, 0.081018664, 0.0805782, 0.004842154, 2.3101657E-5, 335.22677729449305, 0.01948879, 1, Lateral root, Col-0_WL+FR16, 63288301-dc46-4945-b70e-ea7255be3225, 1.2943833, 63.51835505453074, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, root_4, 491624c9-f4d4-4908-87eb-b6b146516860, 0.08662317, 0.08638545, 0.0048450334, 2.1579452E-5, 220.68002430928365, 0.017652709, 1, Lateral root, Col-0_WL+FR16, 63288301-dc46-4945-b70e-ea7255be3225, 1.4688497, 86.0047311608034, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, root_5, fda150de-5de0-4ac5-9631-52060332072d, 0.041662764, 0.041662764, 0.0022225126, 9.596613E-6, 341.89809626441127, 0.01683975, 1, Lateral root, Col-0_WL+FR16, 63288301-dc46-4945-b70e-ea7255be3225, 1.6858927, 65.19355457112475, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, root_5, 54cb8c10-bcea-4211-8048-017323e79432, 0.015983215, 0.015983215, 0.0011223871, 4.6859227E-6, 209.8445985495971, 0.01814376, 1, Lateral root, Col-0_WL+FR16, 63288301-dc46-4945-b70e-ea7255be3225, 1.9617883, 70.58075699594558, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, root_5, d6088638-01cc-4c91-b70e-1e6163253524, 0.015112998, 0.015112998, 6.939292E-4, 2.157639E-6, 219.73808658122553, 0.012169291, 1, Lateral root, Col-0_WL+FR16, 63288301-dc46-4945-b70e-ea7255be3225, 2.1193562, 60.715026853104064, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, Col-0_WL+FR15, bec301e0-4749-4f91-967c-b5f6ac36f809, 4.3284516, 4.201333, 0.29835182, 0.0016518532, 275.1214131267043, 0.021623364, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 5, 3.7764833, e42e67ba-70be-433d-a050-5a44f552868f, 0.37268898, 6775d57e-b48e-4b53-8c03-1e70659c2114, 1.6966721
Col-0_WL+FR002_convert.rsml, lat_1, e42e67ba-70be-433d-a050-5a44f552868f, 0.40716597, 0.3969262, 0.022381278, 1.0046298E-4, 249.35818546422632, 0.017024718, 1, Lateral root, Col-0_WL+FR15, bec301e0-4749-4f91-967c-b5f6ac36f809, 0.37268898, 28.08404398017827, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, lat_2, c8b33680-1a6a-46ea-a405-679869ded3de, 0.45473683, 0.4503646, 0.022567065, 8.9585075E-5, 283.771629144472, 0.014986959, 1, Lateral root, Col-0_WL+FR15, bec301e0-4749-4f91-967c-b5f6ac36f809, 0.53475296, 12.27751091990804, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, root_2, 32d11113-d8ce-4a64-b605-4a3e6e20fa6f, 0.17990956, 0.11270798, 0.0063088043, 1.7731576E-5, 241.8053896007829, 0.011607095, 1, Lateral root, Col-0_WL+FR15, bec301e0-4749-4f91-967c-b5f6ac36f809, 0.970468, 64.84749620663688, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, root_2, 2d552ae6-b903-4438-9fdd-ce09ec3910eb, 0.03027065, 0.03027065, 0.0016619877, 7.261922E-6, 221.16200343825477, 0.0174072, 1, Lateral root, Col-0_WL+FR15, bec301e0-4749-4f91-967c-b5f6ac36f809, 1.41227, 46.89754050178993, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, root_2, 6775d57e-b48e-4b53-8c03-1e70659c2114, 0.023595424, 0.023595424, 0.0015506899, 7.575584E-6, 207.63247786234837, 0.019531438, 1, Lateral root, Col-0_WL+FR15, bec301e0-4749-4f91-967c-b5f6ac36f809, 1.6966721, 59.85169094201446, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, Col-0_WL+FR14, 2267afb6-3caf-4be7-8af9-013bac2593fe, 4.2852015, 4.1345887, 0.28396925, 0.001506942, 273.6405188316188, 0.02081183, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 6, 3.8804646, cb9b874a-be99-4911-8c2d-5ef979c574d8, 0.22387448, e2626fe4-f681-44cf-afff-89996ff23f26, 1.770081
Col-0_WL+FR002_convert.rsml, lat_1, 2aa8e223-7b55-4389-8988-903d376e0b77, 0.034758426, 0.03472225, 0.001616433, 5.9819426E-6, 289.899456301754, 0.014826571, 1, Lateral root, Col-0_WL+FR14, 2267afb6-3caf-4be7-8af9-013bac2593fe, 0.54005164, 8.82236410560871, 0, 0.0, null, null, null, null
Col-0_WL+FR002_convert.rsml, lat_2, d3a7474d-bba9-4e23-b683-bdcaa632a190, 0.1875402, 0.18513167, 0.010064483, 4.301479E-5, 229.03290853210237, 0.017049305, 1, Lateral root, Col-0_WL+FR14, 2267afb6-3caf-4be7-8af9-013bac2593fe, 0.9302481, 67.23024867973085, 0, 0.0, null, null, null, null
